4614	기록되다		girokdoeda	v.	be recorded	그건 역사에 기록된 사실이야.	It is a fact recorded in history.	23 | 0.88
4615	개미		gaemi	n.	ant	개미가 방 안에 돌아다닌다.	An ant is going around the room.	23 | 0.91
4616	미인		miin	n.	beauty, beautiful woman	어머니께서 미인이시구나.	Your mother is a beautiful woman.	23 | 0.89
4617	방지		bangji	n.	prevention	모두가 범죄 방지를 위해 노력한다.	Everyone tries to prevent crime.	23 | 0.66
4618	전원		jeonwon	n.	all the members, everyone	전원이 광장에 모였어.	All the members gathered in the square.	23 | 0.89
4619	방바닥		bangbadak	n.	floor (of the room)	방바닥에 뭔가 떨어져 있어요.	There is something on the floor.	23 | 0.74
4620	앞뒤		apdwi	n.	front and back	앞뒤가 맞지 않네.	The front and back do not match.	23 | 0.96
4621	한가운데		hangaunde	n.	very middle	회사는 시내 한가운데에 있어요.	The company is located in the middle of downtown.	23 | 0.93
4622	다짐하다		dajimhada	v.	pledge, resolve	다시는 안 그러겠다고 다짐해야 해.	You should pledge not to do that again.	23 | 0.94
4623	분류		bullyu	n.	classification	분류 작업은 쉽지 않았다.	The classification work was not easy.	23 | 0.81
4624	발자국		baljaguk	n.	footprint	발자국이 선명하게 나 있네.	The footprint was clearly made.	23 | 0.87
4625	선보이다		seonboida	v.	show, display	세계 시장에 한국 디자인을 선보이게 되었다.	Korean design is displayed in the global market.	23 | 0.39
4626	보조		bojo	n.	help, assistant	우리 가게에서는 보조를 구하고 있어요.	Our store is looking for an assistant.	23 | 0.91
4627	특수하다		teuksuhada	a.	special	이 경우는 좀 특수해요.	This case is special.	23 | 0.80
4628	병들다		byeongdeulda	v.	get sick	그는 마음이 병들었어.	His mind fell sick.	23 | 0.95
4629	풍속		pungsok	n.	custom	이는 한국의 풍속에 해당한다.	This is part of a Korean custom.	23 | 0.86
4630	모처럼		mocheoreom	adv.	after a long time, with much travel, at great pains	우리는 모처럼 여행를 떠났다.	We took a trip after a long time.	23 | 0.95
4631	결		gyeol	n.	grain; texture	천의 결이 아주 곱구나.	The texture of the cloth is really soft.	23 | 0.89
4632	내쉬다		naeswida	v.	exhale	나는 숨을 내쉬었어.	I exhaled.	23 | 0.80
4633	시리즈		sirijeu	n.	series	저는 탐정 시리즈를 좋아합니다.	I like the detective series.	23 | 0.65
4634	유치원		yuchiwon	n.	kindergarten	아이가 유치원에 다니고 있다.	My child is attending kindergarten.	23 | 0.92
4635	잠자다		jamjada	v.	sleep	잠자는 아이를 깨우지 말아라.	Don’t wake up a sleeping child.	23 | 0.93
4636	당대		dangdae	n.	in one’s lifetime; in those days	당대 유명한 시인이 하나 있었지.	There was a famous poet in those days.	23 | 0.85
4637	이달		idal	n.	this month	모임은 이달 말에 있을 겁니다.	The meeting will be at the end of this month.	23 | 0.40
4638	결의		gyeorui	n.	resolution, determination	우리는 결의를 다졌다.	We solidified our resolution.	23 | 0.92
4639	단장		danjang	n.	leader (of a troupe)	단장의 지휘 하에 공연은 성공이었다.	Under the leader’s control, the performance was a success.	23 | 0.82
4640	미디어		midieo	n.	media	미디어 비평에 관심이 많아요.	I am very interested in media criticism.	23 | 0.73
4641	조절		jojeol	n.	control, adjust	감정 조절이 쉽지 않다.	Keeping control of one’s emotions is not easy.	23 | 0.83
4642	서명		seomyeong	n.	autograph, signature	여기에 서명을 적으세요.	Put your signature down here.	23 | 0.84
4643	무용		muyong	n.	dance, dancing	전 무용을 전공하고 싶어요.	I want to major in dance.	23 | 0.91
4644	침략		chimnyak	n.	attack	적의 침략이 예상됩니다.	The enemy’s attack is expected.	23 | 0.83
4645	고용		goyong	n.	employment	우수한 인재 고용이 중요하지요.	It is important to employ excellent individuals.	23 | 0.72
4646	햇볕		haetbyeot	n.	sun, the warmth of the sun	햇볕이 따뜻하네요.	The sun is warm.	23 | 0.97
4647	지향하다		jihyanghada	v.	aim, pursue	양당은 지향하는 목표가 다르지.	The two political parties’ aims are different.	23 | 0.85
4648	적당히		jeokdanghi	adv.	suitably, appropriately	운동을 적당히 하셔야 합니다.	You must exercise appropriately.	23 | 0.93
4649	상당수		sangdangsu	n.	considerable number	상당수의 전화가 왔어요.	There were a considerable number of phone calls.	23 | 0.76
4650	스페인		seupein	n.	Spain	스페인에 가보고 싶어요.	I want to visit Spain.	23 | 0.74
4651	살아남다		saranamda	v.	survive, live through	그는 끝까지 살아남았다.	He survived up to the end.	23 | 0.98
4652	튼튼하다		teunteunhada	a.	strong, solid	아이가 튼튼하네요.	The child is strong.	23 | 0.95
4653	기적		gijeok	n.	miracle	기적이 일어났어요.	A miracle happened.	23 | 0.97
4654	공천		gongcheon	n.	nomination	그는 이번 공천에 떨어졌다.	He failed to get the nomination this time.	23 | 0.56
4655	공단		gongdan	n.	industrial complex	공단 노동자들의 모임이 있어.	There is a meeting of laborers in the industrial complex.	23 | 0.79
4656	위로하다		wirohada	v.	console, comfort	나는 친구를 위로했어요.	I consoled my friend.	23 | 0.96
4657	바로잡다		barojapda	v.	straighten, adjust	잘못된 일은 바로잡아야지.	The wrong things should be adjusted.	23 | 0.90
4658	유치		yuchi	n.	attraction, invitation, inducement	우리는 관광객 유치를 위해 힘썼다.	We worked hard to attract tourists.	23 | 0.63
4659	사냥		sanyang	n.	hunting	그는 사냥을 취미로 한다.	He hunts as a hobby.	23 | 0.94
4660	군	4	gun	n.	district, county	어느 군에서 축제를 개최하나요?	Which district hosts a festival?	23 | 0.89
4661	뽑히다		ppopida	v.	be pulled out; be selected	나무의 뿌리가 뽑혔다.	The root of a tree was pulled out.	23 | 0.95
4662	만만하다		manmanhada	a.	easy to handle; insignificant, be of no importance	이번 시험은 좀 만만했다.	This exam was a little easy.	23 | 0.93
4663	딱하다		ttakada	a.	pitiful	그 사람 사정이 참 딱하네.	His situation is very pitiful.	23 | 0.85
4664	메시지		mesiji	n.	message	메시지가 남아 있어요.	A message remained.	23 | 0.86
4665	곧장		gotjang	adv.	straight	학교에서 곧장 집으로 갔어.	I went directly home.	23 | 0.85
4666	건설하다		geonseolhada	v.	construct, build	신도시를 건설하기로 했다.	We decided to build a new city.	23 | 0.88
4667	해군		haegun	n.	navy	여동생이 해군에 지원했어요.	My younger sister applied for the navy.	23 | 0.87
4668	깨물다		kkaemulda	v.	bite	소년은 손톱을 깨무는 버릇이 있다.	The boy has a habit of biting his nails.	23 | 0.72
4669	양자		yangja	n.	both, the two	양자가 이미 합의를 마쳤어요.	They both already finished the agreement.	23 | 0.86
4670	초조하다		chojohada	a.	anxious, fretful, nervous	나는 좀 초조했어요.	I was a little fretful.	23 | 0.88
4671	밀리다	2	millida	v.	get behind, be overdue	밀린 할 일들이 많아요.	I have many things to do that are overdue.	23 | 0.87
4672	한일		hanil	n.	Korea and Japan	한일 관계가 개선되었다.	The Korea-Japan relationship has been improved.	23 | 0.82
4673	창조하다		changjohada	v.	create, make	그들은 새로운 시스템을 창조했다.	They created a new system.	23 | 0.85
4674	려던/으려던		ryeodeon/euryeodeon	e.r.	RELATIVE, INTENTION	부모님께서 떠나시려던 참이에요.	That’s the time when my parents are about to leave.	23 | 0.96
4675	학회		hakhoe	n.	(academic) society, conference	그 결과는 학회에서 발표할 겁니다.	The result will be announced at an academic society.	23 | 0.84
4676	뒷모습		dwinmoseup	n.	appearance from behind	어머니의 뒷모습은 외로워 보였다.	From behind, mother looked lonely.	23 | 0.76
4677	의례		uirye	n.	ceremony; courtesy	국회의원들은 의례에 모두 참석했다.	The congressmen all attended the ceremony.	23 | 0.63
4678	수표		supyo	n.	check	수표를 분실했어요.	I lost my check.	23 | 0.94
4679	안정되다		anjeongdoeda	v.	be stabilized	생활이 어느 정도 안정되었다.	My life has stabilized to some degree.	23 | 0.94
4680	카페		kape	n.	café	카페에서 차를 마시자.	Let’s have tea at a café.	23 | 0.95
4681	고작		gojak	adv.	at most, at best, no more than	고작 천 원이 남았지.	At most, ten thousand won are left.	23 | 0.97
4682	타격		tagyeok	n.	blow, hit; damage; batting	상대 선수의 타격은 엄청났다.	The opponent’s hit was incredible.	23 | 0.85
4683	설득하다		seoldeukada	v.	persuade, convince	부모는 아들을 설득하려 했어.	The parents tried to persuade their son.	23 | 0.97
4684	즉각		jeukgak	adv.	instantly, at once	즉각 결정을 내려야 합니다.	We need to make a decision instantly.	23 | 0.83
4685	연령		yeollyeong	n.	age	연령에 따라 선호하는 브랜드가 달라요.	Different ages prefer different brands.	23 | 0.87
4686	선전		seonjeon	n.	publicity, propaganda	당은 그를 선전 도구로 이용하는 거야.	The party uses him as a propaganda instrument.	23 | 0.95
4687	제도적		jedojeok	n.	institutional	제도적인 문제들이 많이 있습니다.	There are many institutional problems.	23 | 0.83
4688	머뭇거리다		meomutgeorida	v.	hesitate	학생은 좀 머뭇거렸다.	The student hesitated a little.	23 | 0.78
4689	증세		jeungse	n.	symptom	증세가 좀 나아졌다.	The symptom improved.	23 | 0.98
4690	정상	2	jeongsang	n.	normality, normalcy	제 위는 정상이라구요.	My stomach is normal.	23 | 0.91
4691	분열		bunyeol	n.	division, fission, schism	세포가 분열을 통해 증식돼요.	A cell multiplies by cell division.	23 | 0.89
4692	놀리다		nollida	v.	tease, laugh at	아이들이 그를 놀린다.	The children tease him.	23 | 0.80
4693	지껄이다		jikkeorida	v.	chat, chatter	저들이 뭐라고 지껄이는 겁니까?	What are they chatting about?	23 | 0.70
4694	뱃속		baetsok	n.	stomach, inside	뱃속이 거북했다.	My stomach got upset.	23 | 0.85
4695	성당		seongdang	n.	Catholic church	우리는 성당에서 기도를 했어요.	We prayed in a Catholic church.	23 | 0.98
4696	현안		hyeonan	n.	pending issue, current issue	논의되는 현안이 무엇이지요?	What are the current issues under discussion?	23 | 0.59
4697	꾸리다		kkurida	v.	wrap up, bundle; manage, run	학생들은 밤새 짐을 꾸렸다.	Students packed their bags all through the night.	23 | 0.99
4698	줄곧		julgot	adv.	all the time, all along	난 줄곧 네 생각을 했지.	I thought of you all the time.	23 | 0.97
4699	주의하다		juuihada	v.	be careful, be cautious	여름 식중독에 주의하세요.	Be careful about food poisoning in the summer.	23 | 0.88
4700	선조		seonjo	n.	ancestor, forefather	이 책은 선조들의 가르침을 담고 있다.	This book contains the ancestor’s teachings.	23 | 0.84
4701	삼국		samguk	n.	three countries	한중일 삼국 간의 협의가 필요하다.	Some agreement among the three nations of Korea, China, and Japan is necessary.	23 | 0.76
4702	벌레		beolle	n.	insect, bug	벌레들이 있네.	There are bugs.	23 | 0.97
4703	전국적		jeongukjeok	n.	nationwide	전국적으로 장마가 시작되었다.	The rainy season started nationwide.	23 | 0.89
4704	대표하다		daepyohada	v.	represent	서연이는 학생들을 대표했다.	Seoyeon represented the students.	23 | 0.88
4705	어리다	2	eorida	v.	gather in; be filled with	그의 눈에 눈물이 어렸다.	His eyes were filled with tears.	23 | 0.92
4706	되풀이하다		doepurihada	v.	repeat, reiterate	잘못을 되풀이해서는 안 된다.	You should not repeat a mistake.	23 | 0.97
4707	후자		huja	n.	latter	전자보다는 후자가 낫다.	The former is better than the latter.	23 | 0.71
4708	표시	1	pyosi	n.	indication, manifestation	기한 표시가 중요해.	The deadline that’s indicated is important.	23 | 0.97
4709	항의		hangui	n.	protest, complaint	학부모들의 항의가 빗발치고 있었다.	There was an outpouring of complaints from the parents.	23 | 0.89
4710	영문		yeongmun	n.	English	영문으로 뭐라고 써 있어요?	What is written in English?	23 | 0.90
4711	중위		jungwi	n.	lieutenant	그는 중위로 진급했다.	He was promoted to lieutenant.	23 | 0.53
4712	가닥		gadak	n.	strand	머리카락이 몇 가닥 발견되었다.	A few strands of hair were discovered.	23 | 0.95
4713	서민		seomin	n.	ordinary people	서민들의 생활이 힘들어졌다.	The life of ordinary people became more difficult.	23 | 0.91
4714	록		rok	n.	rock (music)	민준이는 록 음악을 좋아해.	Minjun likes rock music.	23 | 0.95
4715	제약		jeyak	n.	restriction, limitation	그 사건으로 일에 제약이 많습니다.	Due to that accident, there are many restrictions at work.	23 | 0.86
4716	구도		gudo	n.	composition, structure	새로운 프로그램의 구조를 잡았어.	We built the structure of the new program.	23 | 0.87
4717	목록		mongnok	n.	list, inventory	발표 목록이 나왔나요?	Has the list of presentations come out?	23 | 0.87
4718	해체		haeche	n.	dismantling, breaking-up, dissolution	이사들은 위원회 해체를 결정했다.	Board members decided on the dissolution of the committee.	23 | 0.86
4719	부수다		busuda	v.	crash, smash	아이가 장남감을 부숴 버렸어.	A child smashed a toy.	23 | 0.95
4720	출연하다		churyeonhada	v.	make an appearance	저 배우는 어느 프로에 출연합니까?	Which program is that actor making an appearance in?	23 | 0.68
4721	지침		jichim	n.	guideline, guide	보안 지침에 잘 따르셔야 합니다.	You need to follow security guidelines well.	23 | 0.82
4722	알아내다		aranaeda	v.	find, discover	암호를 알아냈어.	I found the password.	23 | 0.96
4723	비타민		bitamin	n.	vitamin	비타민을 드세요.	Take vitamins.	23 | 0.75
4724	변경		byeongyeong	n.	change, alteration	나는 날짜 변경을 요청했다.	I requested a date change.	23 | 0.83
4725	채택하다		chaetaekada	v.	select, adopt	우리는 마지막 제안을 채택했어.	We selected the last proposal.	22 | 0.79
4726	물리치다		mullichida	v.	repel, repulse, defeat	청년들은 유혹을 물리쳤어.	The young men resisted seduction.	22 | 0.99
4727	구조적		gujojeok	n.	structural	그건 구조적 문제입니다.	This is a structural problem.	22 | 0.82
4728	표시	2	pyosi	n.	sign, mark	여기에 표시를 해요.	Put a mark here.	22 | 0.85
4729	전화기		jeonhwagi	n.	telephone	전화기가 고장났어.	The phone was broken.	22 | 0.85
